conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.8132E+18,Tue Jul 16 13:13:05 +0000 2024,0,NU Terseret Buntut 5 Nahdliyin Temui Presiden Israel Ini Kata Para Petinggi PBNU https://t.co/l8dDE0tmoc #TempoNasional,1.8132E+18,,,in,Indonesia,0,0,0,https://x.com/tempodotco/status/1813200182819058175,18129942,tempodotco
1.8132E+18,Tue Jul 16 13:11:11 +0000 2024,0,Malam dingin guru Shakira Salma Muhammadiyah dan onad capek PBNU suro jaket Argentina https://t.co/TheSgh9ToX https://t.co/eh1IdjO8DX,1.8132E+18,https://pbs.twimg.com/ext_tw_video_thumb/1813199663023202304/pu/img/7XFnNF02MuDoNR07.jpg,,in,"Central Java, Indonesia",0,0,0,https://x.com/calonfilsuff/status/1813199704156742061,1.46984E+18,calonfilsuff
1.8132E+18,Tue Jul 16 13:10:59 +0000 2024,0,Adanya kabar 5 pion PBNU yg ndatengin Persiden Babi Israel belum ada akun2 penjilat si @ganjarpranowo yg komentar. Apa mungkin mereka dalam hal ini satu pemahaman ?? Coba kita tanya si kodew @ch_chotimah2 ; @narkosun ; @yusuf_dumdum ; @FirzaHusainID ; @YRadianto ; @Miduk17 dll,1.8132E+18,,,in,,0,0,0,https://x.com/wietj4k/status/1813199651400786087,1.60509E+18,wietj4k
1.81315E+18,Tue Jul 16 13:10:46 +0000 2024,0,@VIVAcoid PBNU tdk berani menindak Pengecut bagai ayam sayur,1.8132E+18,,VIVAcoid,in,,0,0,0,https://x.com/mang_Deddy/status/1813199598019879101,1.79306E+18,mang_Deddy
1.81316E+18,Tue Jul 16 13:10:40 +0000 2024,1,@kebab_maryam @zer0failed Huss pentolan JIL sudah bercokol di PBNU,1.8132E+18,,kebab_maryam,in,,0,0,0,https://x.com/A_haris_arraci/status/1813199573797773560,1.63637E+18,A_haris_arraci
1.81319E+18,Tue Jul 16 13:09:49 +0000 2024,0,@OposisiCerdas Pecat ketua PBNU,1.8132E+18,,OposisiCerdas,in,parigi - Moutong - Indonesia ,0,1,0,https://x.com/DylanPutra123/status/1813199359569502619,1.68617E+18,DylanPutra123
1.8132E+18,Tue Jul 16 13:09:46 +0000 2024,0,Malam dingin guru Shakira Salma dan onad capek PBNU suro jaket Muhamadiyah https://t.co/TheSgh9ToX https://t.co/Wsk3tJhEVk,1.8132E+18,https://pbs.twimg.com/ext_tw_video_thumb/1813199318414991361/pu/img/JtQaOV-8iGZYfHwB.jpg,,in,"Central Java, Indonesia",0,0,0,https://x.com/calonfilsuff/status/1813199348525900284,1.46984E+18,calonfilsuff
1.8132E+18,Tue Jul 16 13:08:51 +0000 2024,0,Itu artinya apa ketua PBNU ga ada harganya leadershipnya ga punya. Kalau jiwa kepemimpinannya kuat ga akan inilah kalau pemimpin hadiah ga punya kompetensi ngurus organisasi asal bunyi aja sampe kakak adek main semua. Allah ijinkan dibongkar kelakuan berdua,1.8132E+18,,,in,indonesia,0,0,0,https://x.com/juli_sma53/status/1813199114882195516,100477267,juli_sma53
1.8132E+18,Tue Jul 16 13:07:12 +0000 2024,0,Diobok2 sumurnya diobok2 sampe2 pbnu pada mabok! Hidoep Hasbara! Tjitra Israel lantjar djaja!,1.8132E+18,,,in,Golden Nusantara,0,1,0,https://x.com/hirakasilke/status/1813198702523392322,1629784849,hirakasilke
1.81275E+18,Tue Jul 16 13:06:42 +0000 2024,0,@akuratco @dhemit_is_back @NUgarislucu Halah.... Sinetron. Emang bisa tanpa koordinasi dan komunikasi PBNU Presiden Babi Israel mau nerima retjehan ??? Ndlogok otaknya ,1.8132E+18,,akuratco,in,,0,0,0,https://x.com/wietj4k/status/1813198575238889477,1.60509E+18,wietj4k
1.81315E+18,Tue Jul 16 13:05:43 +0000 2024,0,@bachrum_achmadi Ketum PBNU minta maaf atas 5 Nahdliyin temui Presiden Israel https://t.co/0NsXGtLxAe,1.8132E+18,,bachrum_achmadi,in,iNews Tower,0,2,0,https://x.com/officialinews_/status/1813198327057686739,132078023,officialinews_
1.81316E+18,Tue Jul 16 13:05:38 +0000 2024,0,@msaid_didu Ketum PBNU minta maaf atas 5 Nahdliyin temui Presiden Israel https://t.co/0NsXGtLxAe,1.8132E+18,,msaid_didu,in,iNews Tower,0,4,1,https://x.com/officialinews_/status/1813198305989652944,132078023,officialinews_
1.8132E+18,Tue Jul 16 13:05:37 +0000 2024,7,Ada apa dgn NU ..??? Kecolongan?? Karena mereka berlima katanya pergi tanpa restu dari PBNU https://t.co/kfTZWl3SxS,1.8132E+18,https://pbs.twimg.com/ext_tw_video_thumb/1813198169381216259/pu/img/_EV9vsrEmHvjMpPz.jpg,,in,multiverse,0,1,12,https://x.com/Lovelyb1e/status/1813198300709069300,1.28275E+18,Lovelyb1e
1.81316E+18,Tue Jul 16 13:05:15 +0000 2024,3,@zer0failed Kata ketua pbnu diantara ke 5 mereka ga ada yg kenal...aneh pdhl punya jabatan di organisasi dibawah naungan NU,1.8132E+18,,zer0failed,in,,0,1,0,https://x.com/DhimasTurino/status/1813198211047387168,1.41846E+18,DhimasTurino
1.8132E+18,Tue Jul 16 13:05:02 +0000 2024,0,Malam dingin guru Shakira Salma dan onad capek PBNU suro jaket Argentina https://t.co/yHmrJO6Cz6 https://t.co/GQ0MlZmJdn,1.8132E+18,https://pbs.twimg.com/ext_tw_video_thumb/1813198122581135360/pu/img/Nx4YLmeGBYUklhEf.jpg,,in,"Central Java, Indonesia",0,0,0,https://x.com/calonfilsuff/status/1813198154600444294,1.46984E+18,calonfilsuff
1.8132E+18,Tue Jul 16 13:03:50 +0000 2024,0,Berharap @NUgarislucu ikut mengkritik PBNU itu seperti berharap @idextratime pasang header man city sampai akhir musim.,1.8132E+18,,,in,tegal,0,1,0,https://x.com/zzrrrq/status/1813197851482374542,392527568,zzrrrq
1.81267E+18,Tue Jul 16 13:03:32 +0000 2024,0,@Jennifer_bogota @Sam_Ardi @BakarSmith @savicali @ulil Itu mah template. Wkt gus yahya ketemu dg netanyahu di yerusalem pbnu jg cuci tgn koq,1.8132E+18,,Jennifer_bogota,in,"Jakarta Capital Region, Indone",0,1,0,https://x.com/anakodok2009/status/1813197779831037967,1.31775E+18,anakodok2009
1.81301E+18,Tue Jul 16 13:01:39 +0000 2024,0,@merieca @Au_rinjani Serem ANGK0T88! Sengketa warisan bikin orang kehilangan rasa kemanusiaan sampai merusak rumah. #PBNU ,1.8132E+18,,merieca,in,,0,0,0,https://x.com/tuevidethuong2k/status/1813197304423457288,1.78302E+18,tuevidethuong2k
1.8132E+18,Tue Jul 16 12:57:56 +0000 2024,188,Kabar lima Nahdliyin bertemu Presiden Israel Isaac Herzog menuai banyak kecaman netizen Ternyata oh ternyata pertemuan tokoh muda NU tersebut tak atas izin PBNU Lantas apa tujuan mereka ke Israel?‍️ #TempoThread https://t.co/li0v9F3WoM,1.8132E+18,https://pbs.twimg.com/media/GSnBNuuacAATxj-.jpg,,in,Indonesia,16,36,69,https://x.com/tempodotco/status/1813196370469396874,18129942,tempodotco
1.81306E+18,Tue Jul 16 12:57:43 +0000 2024,0,@tempodotco Alhamdulillah krn pbnu dan pengurusnya makin aneh sy sekeluarga semakin mantap Hijrah ke manhaj salaf.,1.8132E+18,,tempodotco,in,,0,0,0,https://x.com/sawar1886390/status/1813196316073468217,1.79088E+18,sawar1886390
1.81306E+18,Tue Jul 16 12:57:03 +0000 2024,0,@hhsahal Muhasabah lebih baik lho pak drpd menuduh mobilisasi kyai kampung santri desa nahdliyin grasroot yg ga tau apa² kena getahnya akibat kelakuan petinggi² pbnu yg ugal²an begajulan perilakunya,1.8132E+18,,hhsahal,in,Solo-Bandung-Turin ,0,1,0,https://x.com/mahendradewanto/status/1813196146350911594,233202834,mahendradewanto
1.8132E+18,Tue Jul 16 12:56:58 +0000 2024,0,Ketua Umum Pengurus Besar Nahdlatul Ulama (PBNU) Yahya Cholil Staquf menyerahkan badan otonomi masing-masing untuk memberikan sanksi kepada lima kader NU yang berangkat ke Israel. https://t.co/uNHSI8phAJ,1.8132E+18,,,in,Aceh,0,0,0,https://x.com/serambinews/status/1813196125643677992,64635651,serambinews
1.8132E+18,Tue Jul 16 12:56:30 +0000 2024,1,Sebanyak 82 pelanggar lalu lintas terjaring razia petugas di hari kedua Operasi Patuh Semeru di Kabupaten Jombang Jawa Timur. Onad Netanyahu United Yati Dingin PBNU Muhammadiyah https://t.co/8LwnPRoJde,1.8132E+18,https://pbs.twimg.com/media/GSnECgdbIAIfavt.jpg,,in,jombang,0,1,0,https://x.com/CelahNews/status/1813196006810611932,1.80366E+18,CelahNews
1.8132E+18,Tue Jul 16 12:56:10 +0000 2024,12,5 Nahdliyin Bertemu Presiden Israel di waktu bersamaan aksi Genocide terhadap warga Palestina 🇵🇸 sedang berlangsung PBNU: Rusak Citra NU di Mata Internasional https://t.co/pwup2V9cKw,1.8132E+18,https://pbs.twimg.com/amplify_video_thumb/1813137727669542912/img/wPqDKL81Qvm-_bo_.jpg,,in,"Aceh, Indonesia",1,6,6,https://x.com/Aceh/status/1813195925936087325,9688522,Aceh
1.8132E+18,Tue Jul 16 12:55:14 +0000 2024,0,5 org mengaku Nahdliyin sowan ke Presiden Israel laknatullah. Bbrp tahun sblm ini Ketua/petinggi PBNU jg sowan ke Benjamin Setanyahu di Israel. Semntara Muhammadiyah kasih beasiswa ke pelajar Palestine. Ooh sudah jelas Mana yg berakal budi.,1.8132E+18,,,in,,0,0,0,https://x.com/JagatBuanaOk/status/1813195687699575064,1.74509E+18,JagatBuanaOk
1.81281E+18,Tue Jul 16 12:54:37 +0000 2024,0,@Generasi_MudaNU Jd inget ketua umun PBNU ,1.8132E+18,,Generasi_MudaNU,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/rofiauliarahman/status/1813195533156049070,77156339,rofiauliarahman
1.8132E+18,Tue Jul 16 12:54:18 +0000 2024,0,Ketum PBNU katanya sangat menyayangkan pertemuan 5 personilnya dengan presiden israel. Saya membaca ini semua jadi lieurrrr.... Bagaimana bisa mereka berangkat ke luar negeri menemui presiden tapi tanpa ada surat perintah membawa missi dari organisasi yg di TTD oleh Ketum/Sekjen https://t.co/6lgC3iBubX,1.8132E+18,https://pbs.twimg.com/ext_tw_video_thumb/1813195352826314752/pu/img/aPEdgmTBDJdjC62q.jpg,,in,,0,0,0,https://x.com/KarleenaaM/status/1813195453405798752,1.79681E+18,KarleenaaM
1.8132E+18,Tue Jul 16 12:54:04 +0000 2024,1,Pemerintah Salurkan 700 Unit Rumah Program BSPS di Papua Barat Daya. Ahok Onad PBNU Muhammadiyah Nahdliyin https://t.co/teDhwH7lis,1.8132E+18,https://pbs.twimg.com/media/GSnDku-bIAECF21.jpg,,in,,0,0,1,https://x.com/Aparatkucing/status/1813195396199710850,1.7152E+18,Aparatkucing
1.8132E+18,Tue Jul 16 12:53:20 +0000 2024,2,Presiden Jokowi Pimpin Pelantikan Prasetya Perwira TNI-Polri 2024 di Istana Merdeka. Onad Netanyahu United Yati Dingin Point Coffee PBNU https://t.co/o10C3zXUES,1.8132E+18,https://pbs.twimg.com/media/GSnDaP3acAEEU8z.jpg,,in,,0,0,1,https://x.com/mataputing/status/1813195209217613864,1.7152E+18,mataputing
1.81319E+18,Tue Jul 16 12:51:28 +0000 2024,0,Sedang heboh kunjungan PBNU ke Israel. Film tentang pendiri NU Hasyim Asyari yang melawan penjajahan. Ikranagara berperan sebagai Kyai Hasyim. Disutradarai Rajo Prijanto. Lumayan kusukai mungkin satu-satunya film menarik yg digarap Rako. Monster belum sempat nonton Onad Boruto,1.81319E+18,,,in,,0,0,0,https://x.com/Andalan2Kora1/status/1813194739438788940,1.62393E+18,Andalan2Kora1
1.81319E+18,Tue Jul 16 12:50:20 +0000 2024,1,Kementerian PUPR Pastikan Infrastruktur IKN Siap Dukung Upacara HUT ke-79 RI. Onad Netanyahu United Point Coffee PBNU Ayam Geprek https://t.co/85E0cAwZ9w,1.81319E+18,https://pbs.twimg.com/media/GSnCuXYbgAATilY.jpg,,in,,0,0,1,https://x.com/NuraishaZahrani/status/1813194456943763511,1.71493E+18,NuraishaZahrani
1.81252E+18,Tue Jul 16 12:49:54 +0000 2024,0,@nu_online Apakah PBNU berani memecat mereka??,1.81319E+18,,nu_online,in,Nowhere Island,0,0,0,https://x.com/skiphariest/status/1813194348168900614,362414452,skiphariest
1.81319E+18,Tue Jul 16 12:49:39 +0000 2024,1,Jalan Tol Pertama Di IKN Ini Mampu Pangkas Waktu 2 Jam Menjadi 30 Menit. Mbappe Onad Netanyahu United Muhammadiyah PBNU Point Coffee https://t.co/yzhzDr800X,1.81319E+18,https://pbs.twimg.com/media/GSnCkFFbIAIsrYj.jpg,,in,,0,0,1,https://x.com/ulmariyahalena/status/1813194282641334402,1.64422E+18,ulmariyahalena
1.81304E+18,Tue Jul 16 12:49:38 +0000 2024,0,@Ko_aliong Persamaan Wahabi dg PBNU ya itu... Sama2 antek Yahudi ,1.81319E+18,,Ko_aliong,in,,0,0,0,https://x.com/Mrs_SSHY/status/1813194278145057146,1.56278E+18,Mrs_SSHY
1.81319E+18,Tue Jul 16 12:49:08 +0000 2024,0,Ketum PBNU Gus Yahya Minta Maaf Soal 5 Kadernya Temui Presiden Israel https://t.co/C13s9yCbpl #TempoFoto,1.81319E+18,,,in,Indonesia,0,0,0,https://x.com/tempodotco/status/1813194155113476457,18129942,tempodotco
1.81319E+18,Tue Jul 16 12:48:38 +0000 2024,1,@TukangAngonSapi Itulah Dok..saya terbagongkan begitu dari PBNU bilang belum cukup umur...,1.81319E+18,,TukangAngonSapi,in,"Bandung, Indonesia",0,1,0,https://x.com/FebyPurnama/status/1813194028592296403,346447224,FebyPurnama
1.81279E+18,Tue Jul 16 12:48:07 +0000 2024,0,@Hilmi28 tadz tpi ketua PBNU skrg 6 taun lalu jga berperilaku spt 5 org ini apa mungkin sanksi tegas akan berlaku? bukan kah lebih besar kemungkinan dibiarkan wkwkwk,1.81319E+18,,Hilmi28,in,pelukan ayang,0,0,0,https://x.com/noturfavbaeeee/status/1813193896530485725,1.33902E+18,noturfavbaeeee
1.81304E+18,Tue Jul 16 12:48:04 +0000 2024,0,@KompasTV Tujuannya cari cuan dong basa basi aja itu pbnu.,1.81319E+18,,KompasTV,in,,0,0,0,https://x.com/maaciih/status/1813193887453966797,1.61262E+18,maaciih
1.81319E+18,Tue Jul 16 12:47:34 +0000 2024,1,IKN Di Kalimantan Timur Membawa Berkah Ekonomi Dan Stabilitas Keamanan. Netanyahu United Onad Israel MPLS Zionis PBNU https://t.co/Fjk0E14tzw,1.81319E+18,https://pbs.twimg.com/media/GSnCFyNaMAA0RA4.jpg,,in,,0,0,1,https://x.com/Zefanadinda/status/1813193758235848735,1.7728E+18,Zefanadinda
1.81319E+18,Tue Jul 16 12:46:48 +0000 2024,1,Hotel Nusantara Di IKN Siap Digunakan Agustus 2024. Netanyahu United Onad PBNU Yati Muhammadiyah Boruto https://t.co/oTK28jCbrT,1.81319E+18,https://pbs.twimg.com/media/GSnB6w-bIAIuuw6.jpg,,in,,0,0,1,https://x.com/raffibangkit/status/1813193566740476242,1.75332E+18,raffibangkit
1.81319E+18,Tue Jul 16 12:45:55 +0000 2024,9,INI KATA SEKJEN PBNU.. https://t.co/PSj69Sqka5,1.81319E+18,https://pbs.twimg.com/ext_tw_video_thumb/1813193303522975744/pu/img/BeSlNFPdGqAXgJnt.jpg,,in,,0,1,5,https://x.com/karlinatitik5/status/1813193345738633428,1.76398E+18,karlinatitik5
1.81319E+18,Tue Jul 16 12:45:52 +0000 2024,0,Telkom Indonesia Manfaatkan Teknologi Artificial Intelligence Untuk Dukung Transformasi Digital #beritabumn #kabarhariini #bumn #telkomindonesia #artificialintelligence #digital #telkomsel #elevatingyourfuture #telkomindonesia #pemimpintepatsolutif . . . PBNU Netanyahu United https://t.co/w7kUfcqaAV,1.81319E+18,https://pbs.twimg.com/media/GSnBtv0bIAIUbix.jpg,,in,"Medan Selayang, Indonesia",0,0,0,https://x.com/Hariannewsidn/status/1813193332073636055,1.72504E+18,Hariannewsidn
1.81317E+18,Tue Jul 16 12:45:51 +0000 2024,110,@jilulisme Selama ini kalau ada elemen NU yang salah kan lempar tanggung jawabnya kayak polisi. PBNU salah PBNU bukan NU. PBNU hanyalah NU struktural. Anggota PBNU salah Hanya anggota itu oknum. Kelompok non-PBNU salah Itu tidak merefleksikan semua NU. Ak,1.81319E+18,,jilulisme,in,"Kota Surabaya, Jawa Timur",0,1,40,https://x.com/representatif/status/1813193327598268445,8.61255E+17,representatif
1.81319E+18,Tue Jul 16 12:45:13 +0000 2024,10,Nah Pertanyaanya PBNU berani gak..? Sekarang bola itu ada ditangan PBNU. Tingga kita tunggu ketegasannya,1.81319E+18,,,in,"ÜT: -6.1389099,106.7214539",0,0,6,https://x.com/AirinDatangLagi/status/1813193168080544096,228628424,AirinDatangLagi
1.81319E+18,Tue Jul 16 12:44:33 +0000 2024,0,Ketum PBNU Minta Maaf Buntut Anggotanya Temui Presiden Israel,1.81319E+18,,,in,,0,0,0,https://x.com/36shoeijanu/status/1813193001340182991,1.74039E+18,36shoeijanu
1.81318E+18,Tue Jul 16 12:44:05 +0000 2024,1,@Nur__Ahmad @na_dirs @ulil @__AnakKolong @BiLLRaY2019 @Dennysiregar7 @FirzaHusainID @Giring_Ganesha @mikuroQ @sehatAQUA @Beritasatu Mudah2an PBNU juga tindak tegas semua warga NU yang hadiri acara brand atau produk yang terafiliasi Israel,1.81319E+18,,Nur__Ahmad,in,,0,0,0,https://x.com/sasak1262/status/1813192882007994785,1.79072E+18,sasak1262
1.81319E+18,Tue Jul 16 12:43:45 +0000 2024,0,Rencana berangkat umroh di musim yang nyaman?? Bulan Desember Jawabannya Mulai 26 Jutaan Start Jogja (YIA) &amp; Jakarta (CGK) Keberangkatan: 2 9 23 26 Desember 2024 Maskapai: ️ Garuda Indonesia ️ Malaysia Airlines Admin +62 81575852057 Muhammadiyah PBNU https://t.co/8QwX41yT91,1.81319E+18,https://pbs.twimg.com/media/GSnBO0bbIAIHOvP.jpg,,in,,0,0,0,https://x.com/umrohalfajr/status/1813192798482665475,1.48725E+18,umrohalfajr
1.81319E+18,Tue Jul 16 12:43:33 +0000 2024,0,Gus Najih: PBNU Sudah Kebanyakan Makan Uang Haram dari Zaman Gus Dur! - https://t.co/9pKcwVaRZ2,1.81319E+18,,,in,"Ponorogo, Indonesia",0,0,0,https://x.com/Ponorogo_Berkah/status/1813192750961205352,9.59859E+17,Ponorogo_Berkah
1.81319E+18,Tue Jul 16 12:42:55 +0000 2024,0,Telkom Indonesia Perluas Solusi AI untuk Dorong Transformasi Digital di Indonesia #beritabumn #kabarhariini #bumn #telkomindonesia #artificialintelligence #digital #ai #telkomsel #elevatingyourfuture #telkomindonesia #pemimpintepatsolutif . . . PBNU Netanyahu United https://t.co/nJUBeCZMya,1.81319E+18,https://pbs.twimg.com/ext_tw_video_thumb/1813192301830893570/pu/img/NNjhzPtu1elToSX9.jpg,,in,,0,0,0,https://x.com/KabarAntaraKita/status/1813192591225332012,1.66503E+18,KabarAntaraKita
1.81281E+18,Tue Jul 16 12:42:23 +0000 2024,1,@benkbenkkkkk @Arivrahmanovic @slump_76 @Generasi_MudaNU @muhammadiyah @PBNU_164 yaaaah keulti,1.81319E+18,,benkbenkkkkk,in,,0,0,0,https://x.com/TranjahB/status/1813192456567202046,1.26524E+18,TranjahB
1.81319E+18,Tue Jul 16 12:41:35 +0000 2024,0,Dari PBNU https://t.co/JlOSqbm40l,1.81319E+18,https://pbs.twimg.com/ext_tw_video_thumb/1813188633975005186/pu/img/w5rkgsDWgnlU4TGQ.jpg,,in,Indonesia,0,0,0,https://x.com/rizaramadhanu1/status/1813192253063766453,7.99149E+17,rizaramadhanu1
1.81319E+18,Tue Jul 16 12:40:07 +0000 2024,0,Ketua PBNU Tegas Kecam 5 Nahdliyin yang Menghadap peresiden Israel https://t.co/tSZwXEprZ7,1.81319E+18,https://pbs.twimg.com/media/GSnAaNnbIAE-INk.jpg,,in,,0,0,0,https://x.com/ReniZivara/status/1813191885785296945,1.7763E+18,ReniZivara
1.81319E+18,Tue Jul 16 12:40:03 +0000 2024,1,Bupati Mojokerto Ikfina Fahmawati menegaskan bahwa setiap tanah khususnya yang berada di Bumi Majapahit diharuskan memiliki sertifikat. Onad Netanyahu United Yati Dingin PBNU Muhammadiyah Israel https://t.co/V0PJf2bG66,1.81319E+18,https://pbs.twimg.com/media/GSm_7iEbIAEdb2o.jpg,,in,jombang,0,1,0,https://x.com/CelahNews/status/1813191866302800280,1.80366E+18,CelahNews
1.81319E+18,Tue Jul 16 12:40:02 +0000 2024,0,Ketua PBNU Tegas Kecam 5 Nahdliyin yg Menghadap prsiden Israel https://t.co/xJGRtMr3Rm,1.81319E+18,https://pbs.twimg.com/media/GSnAY5daIAAzqP0.jpg,,in,,0,0,0,https://x.com/NiqaAqila/status/1813191863580696835,1.7763E+18,NiqaAqila
1.81319E+18,Tue Jul 16 12:39:58 +0000 2024,0,Ketua PBNU Tegas Kecam 5 Nahdliyin yang Menghadap prsidem Israel https://t.co/H46A4v4uTf,1.81319E+18,https://pbs.twimg.com/media/GSnAYE9bIAgJyLa.jpg,,in,,0,0,0,https://x.com/FajrianaIksan/status/1813191849034850553,1.77626E+18,FajrianaIksan
1.81319E+18,Tue Jul 16 12:39:54 +0000 2024,0,Ketua PBNU Tegas Kecam 5 Nahdliyin yg Menghadap persiden Israel https://t.co/oA2cMZKr4U,1.81319E+18,https://pbs.twimg.com/media/GSnAXHTbIAIINQH.jpg,,in,,0,0,0,https://x.com/hengki_arjuna/status/1813191832291144192,1.77627E+18,hengki_arjuna
1.81271E+18,Tue Jul 16 12:39:19 +0000 2024,0,@StefanAntonio__ Anda itu kurang literasi dan rekreasi bro... Sudah di bantah oleh PBNU bahkan PBNU justru merasa dirugikan oleh perilaku oknum tsb...,1.81319E+18,,StefanAntonio__,in,,0,0,0,https://x.com/fanski1127/status/1813191683905102308,1.71428E+18,fanski1127
1.81319E+18,Tue Jul 16 12:38:33 +0000 2024,0,Ketua PBNU Yahya Cholil Staquf atau Gus Yahya meminta logo NU dicopot dari situs organisasi Rahim (Pusat Studi Warisan Ibrahim untuk Perdamaian)&amp;nbsp; https://t.co/4i89iqewFJ,1.81319E+18,,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/validnewsid/status/1813191489473925384,8.74558E+17,validnewsid
1.81319E+18,Tue Jul 16 12:38:32 +0000 2024,0,Ketua PBNU Yahya Cholil Staquf atau Gus Yahya meminta logo NU dicopot dari situs organisasi Rahim (Pusat Studi Warisan Ibrahim untuk Perdamaian)&amp;nbsp; https://t.co/vfljEH4yUk,1.81319E+18,,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/validnewsid/status/1813191487771058249,8.74558E+17,validnewsid
1.81313E+18,Tue Jul 16 12:37:57 +0000 2024,0,@zzrrrq @NUgarislucu @nahdlatululama Emang dasar akun koclok retard dan terbelakang bukanya menghormati sikap PBNU malah nge-less saliwang gak karu-karuan seolah-olah melindungi 5 oknum dari kritik dan hujatan publik. https://t.co/wpBk9k8XdT,1.81319E+18,,zzrrrq,in,Kensington Avenue,0,1,0,https://x.com/OscarSK90/status/1813191338139263440,1.46553E+18,OscarSK90
1.81314E+18,Tue Jul 16 12:36:17 +0000 2024,0,@Mdy_Asmara1701 Pernyataan paling BODOH yg di lakukan beliau Sama saja dg mengHINA Islam Masih pantaskan NU ini di ikuti ? Atau NU harus bersih diri ke dlm sbb sdh terkontaminasi dg berbagai Fahim yg merusak NU sendiri ? @PBNU_164 @DakwahPBNU,1.81319E+18,,Mdy_Asmara1701,in,"East Java, Indonesia",0,0,0,https://x.com/gwSbybgt/status/1813190920961204291,2938398248,gwSbybgt
1.81319E+18,Tue Jul 16 12:35:42 +0000 2024,19,Warganya Temui Presiden Israel Ketum PBNU Minta Maaf https://t.co/ubDyjorVLO,1.81319E+18,,,in,,1,20,10,https://x.com/OposisiCerdas/status/1813190772587655313,8.87744E+17,OposisiCerdas
1.81319E+18,Tue Jul 16 12:35:16 +0000 2024,1,Ketum PBNU Ungkap Dalang di Balik 5 Nahdliyin Temui Presiden Israel https://t.co/LtDzY56Hoa,1.81319E+18,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/didienAZHAR/status/1813190665532285001,194590819,didienAZHAR
1.81318E+18,Tue Jul 16 12:35:13 +0000 2024,0,@_haye_ Turunkan Staquf dari PBNU!,1.81319E+18,,_haye_,in,,0,1,0,https://x.com/mana_buktinya/status/1813190651325939866,1.1924E+18,mana_buktinya
1.81299E+18,Tue Jul 16 12:34:40 +0000 2024,0,@03__nakula Orang2 seperti ini yang merusak nama PBNU ga punya empati sama sekali,1.81319E+18,,03__nakula,in,"Kerajaan, Indonesia",0,0,0,https://x.com/KangManto123/status/1813190511391612999,9.47632E+17,KangManto123
1.81319E+18,Tue Jul 16 12:33:19 +0000 2024,0,Biasanya dr 5org tsb akan mjd Ketum PBNU di masa y.a.d. krn sdh memiliki modal besar dr koneksi dgn Yahudi Israel. Lbh lengkap lg jk sowan jg ke Katolik Vatikan dan Syiah Iran. Na'udzubillah.. https://t.co/AYHzPNotqd,1.81319E+18,https://pbs.twimg.com/media/GSm-2tPacAEUvGV.jpg,,in,,0,0,0,https://x.com/Om_HME/status/1813190175377485830,1.09802E+18,Om_HME
1.81315E+18,Tue Jul 16 12:32:48 +0000 2024,83,@nu_online Menurut Gus Yahya pertemuan itu berlangsung pada 2018. Ia menyebut kunjungan ke Israel untuk mewakili PBNU di acara konferensi global untuk mengupayakan terwujudnya perdamaian dunia. https://t.co/ybp2sjVotf,1.81319E+18,,nu_online,in,Indonesia,3,10,27,https://x.com/NephilaXmus/status/1813190045001740519,62764588,NephilaXmus
1.81315E+18,Tue Jul 16 12:32:01 +0000 2024,2,@bachrum_achmadi Semudah itu jawab sekilas PBNU semua orang tahu si Goyim utusan NU,1.81319E+18,,bachrum_achmadi,in,,0,0,0,https://x.com/KreatorMe/status/1813189848515375368,1.57278E+18,KreatorMe
1.81319E+18,Tue Jul 16 12:31:47 +0000 2024,10,Ketika semua Negara mngecam Israel dgn aksi Genosidanya di Palestina dan Gaza sekitarnya ada Cecunguk yg Sowan ke Presiden Israel Isaac Herzog. Ketum PBNU Ungkap Dalang di Balik 5 Nahdliyin Temui Presiden Israel selengkapnya https://t.co/HSI2ZJk6Pp.,1.81319E+18,,,in,Cilalung _ JaBar 👉 🇮🇩,0,2,2,https://x.com/RCjpcpSnfBLLX9b/status/1813189787463131541,1.42977E+18,RCjpcpSnfBLLX9b
1.81318E+18,Tue Jul 16 12:31:34 +0000 2024,5,@na_dirs @ulil @PBNU_164 @DakwahPBNU @Lakpesdam_PBNU @LobiaNurhayati @PBNU1926 @mikuroQ @Bambangmulyonoo @BiLLRaY2019 @terbucinz @nahdlatululama Sudah sangat jelas kalau Danone Aqua sangat erat terafiliasi dengan Israel. Sebagai warga NU saya meminta PBNU,1.81319E+18,https://pbs.twimg.com/media/GSm-c5WbIAAW3Gj.jpg,Nur__Ahmad,in,,0,0,2,https://x.com/Nur__Ahmad/status/1813189731683037247,1.16653E+18,Nur__Ahmad
1.81345E+18,Wed Jul 17 06:10:38 +0000 2024,0,Seandainya 5 orang yang pergi itu tidak diketahui publik apakah internal PBNU semuanya akan tetap mengecam? Organisasi yang terlibat dg banom-banom NU itu bukan kemaren sore kok.,1.81346E+18,,suhairi4hmad,in,Yogyakarta - Samarinda,0,0,0,https://x.com/suhairi4hmad/status/1813456255345995958,417063822,suhairi4hmad
